ID,Name,Age,Salary,Department,Years_of_Experience,Performance_Score
32256,Person_32256,64,108487,Finance,4,3.98
32257,Person_32257,44,87132,IT,22,3.18
32258,Person_32258,42,58860,HR,21,3.02
32259,Person_32259,72,130113,Finance,17,1.98
32260,Person_32260,45,22322,Sales,27,1.08
32261,Person_32261,70,131788,Finance,32,4.24
32262,Person_32262,39,139386,IT,9,2.21
32263,Person_32263,59,92732,Marketing,36,1.14
32264,Person_32264,42,124978,Finance,28,2.07
32265,Person_32265,34,138506,IT,17,1.93
32266,Person_32266,76,80599,Finance,6,2.35
32267,Person_32267,74,93242,HR,6,1.82
32268,Person_32268,71,149665,IT,37,4.54
32269,Person_32269,61,47047,Marketing,0,2.11
32270,Person_32270,69,85126,Finance,1,1.76
32271,Person_32271,29,65504,Finance,16,2.98
32272,Person_32272,33,25197,HR,23,4.19
32273,Person_32273,54,71719,IT,36,3.92
32274,Person_32274,78,148026,IT,0,4.94
32275,Person_32275,33,34048,Finance,28,1.13
32276,Person_32276,34,67070,Finance,7,4.94
32277,Person_32277,72,111037,Marketing,11,4.71
32278,Person_32278,78,61624,Finance,18,1.6
32279,Person_32279,48,51280,IT,13,4.22
32280,Person_32280,32,34068,IT,27,4.09
32281,Person_32281,30,80983,Marketing,19,4.76
32282,Person_32282,57,137603,Finance,25,1.01
32283,Person_32283,44,149637,Sales,7,2.6
32284,Person_32284,38,121696,HR,19,4.04
32285,Person_32285,19,105278,Sales,29,2.15
32286,Person_32286,25,76546,IT,6,3.61
32287,Person_32287,59,85851,Finance,35,4.69
32288,Person_32288,24,25332,Marketing,8,1.09
32289,Person_32289,27,93377,Finance,36,1.35
32290,Person_32290,74,144560,Marketing,2,1.16
32291,Person_32291,21,149096,Marketing,13,3.95
32292,Person_32292,60,121404,Marketing,1,4.58
32293,Person_32293,58,142055,IT,4,4.55
32294,Person_32294,53,74994,Finance,32,1.38
32295,Person_32295,52,113678,Marketing,22,1.69
32296,Person_32296,60,70821,IT,11,1.85
32297,Person_32297,20,105335,Finance,25,3.49
32298,Person_32298,75,90781,Finance,0,4.09
32299,Person_32299,35,70693,IT,7,3.44
32300,Person_32300,75,133767,HR,27,2.66
32301,Person_32301,68,143522,IT,14,3.82
32302,Person_32302,63,35454,IT,0,3.52
32303,Person_32303,73,24254,Sales,1,3.94
32304,Person_32304,60,29803,Marketing,12,3.07
32305,Person_32305,41,149715,Marketing,27,3.32
32306,Person_32306,49,40615,IT,17,3.81
32307,Person_32307,51,104202,Marketing,37,3.66
32308,Person_32308,76,144505,IT,6,3.92
32309,Person_32309,19,106778,IT,16,1.61
32310,Person_32310,19,110393,Finance,36,2.9
32311,Person_32311,27,126894,HR,1,3.58
32312,Person_32312,40,63468,Finance,17,2.85
32313,Person_32313,32,26327,HR,9,2.84
32314,Person_32314,71,139381,IT,26,4.16
32315,Person_32315,29,30361,IT,25,3.95
32316,Person_32316,60,134558,Marketing,24,4.54
32317,Person_32317,34,122717,Marketing,32,1.01
32318,Person_32318,35,75436,Finance,4,4.41
32319,Person_32319,31,112717,IT,31,4.59
32320,Person_32320,34,53973,Finance,38,3.65
32321,Person_32321,32,26920,HR,35,1.46
32322,Person_32322,29,92023,IT,9,4.19
32323,Person_32323,76,76578,Marketing,22,3.11
32324,Person_32324,33,96694,Sales,20,4.45
32325,Person_32325,49,122411,IT,6,2.51
32326,Person_32326,40,104520,Finance,29,2.24
32327,Person_32327,55,40907,Marketing,19,2.27
32328,Person_32328,51,122073,HR,10,1.04
32329,Person_32329,51,53290,HR,17,4.93
32330,Person_32330,33,32946,HR,18,3.07
32331,Person_32331,51,26586,Marketing,21,3.93
32332,Person_32332,57,89704,Finance,7,2.99
32333,Person_32333,79,33476,IT,20,2.39
32334,Person_32334,24,64169,Marketing,19,4.73
32335,Person_32335,50,101224,Sales,11,2.28
32336,Person_32336,21,125504,IT,6,2.42
32337,Person_32337,60,42220,Marketing,29,1.47
32338,Person_32338,69,122547,IT,24,3.62
32339,Person_32339,24,60875,Finance,31,2.87
32340,Person_32340,35,122730,Sales,28,4.84
32341,Person_32341,21,138504,IT,17,1.34
32342,Person_32342,66,83836,Sales,23,3.2
32343,Person_32343,78,87182,Finance,21,3.65
32344,Person_32344,78,102556,IT,21,2.43
32345,Person_32345,28,112795,Sales,26,2.0
32346,Person_32346,60,27436,HR,21,1.46
32347,Person_32347,37,105115,IT,16,3.53
32348,Person_32348,28,26891,Sales,11,4.12
32349,Person_32349,32,45406,Finance,26,3.58
32350,Person_32350,63,57517,HR,17,3.14
32351,Person_32351,34,64744,Finance,0,2.17
32352,Person_32352,51,122453,Marketing,21,1.72
32353,Person_32353,67,124873,Marketing,23,2.28
32354,Person_32354,65,129477,Finance,28,4.93
32355,Person_32355,29,65138,Sales,12,4.9
32356,Person_32356,59,120969,Marketing,37,4.0
32357,Person_32357,45,132238,Finance,18,1.44
32358,Person_32358,65,77716,IT,6,4.04
32359,Person_32359,52,46109,HR,8,4.01
32360,Person_32360,25,26983,Marketing,7,3.44
32361,Person_32361,44,29041,IT,8,1.13
32362,Person_32362,39,133889,Marketing,9,2.27
32363,Person_32363,71,24387,HR,26,4.55
32364,Person_32364,74,66088,IT,31,1.51
32365,Person_32365,41,30959,Marketing,28,2.1
32366,Person_32366,19,20772,HR,14,2.5
32367,Person_32367,48,109842,Finance,4,3.61
32368,Person_32368,39,100526,Sales,8,4.96
32369,Person_32369,18,84407,Sales,13,4.73
32370,Person_32370,78,57374,Finance,18,4.56
32371,Person_32371,31,29279,Marketing,4,4.3
32372,Person_32372,42,141326,Sales,1,4.47
32373,Person_32373,53,29195,Marketing,17,1.54
32374,Person_32374,53,139855,Finance,32,2.21
32375,Person_32375,58,125386,Marketing,11,1.17
32376,Person_32376,20,148166,Finance,17,1.94
32377,Person_32377,22,52408,IT,15,3.42
32378,Person_32378,18,60655,Sales,12,4.17
32379,Person_32379,71,144905,Sales,25,1.69
32380,Person_32380,36,126837,Sales,7,2.36
32381,Person_32381,50,43921,IT,17,1.77
32382,Person_32382,59,59631,HR,17,4.98
32383,Person_32383,71,68352,Sales,31,4.78
32384,Person_32384,47,120228,Marketing,24,1.42
32385,Person_32385,29,102363,Sales,0,2.58
32386,Person_32386,27,41878,Finance,18,1.84
32387,Person_32387,51,139046,IT,27,3.17
32388,Person_32388,33,116401,HR,10,4.22
32389,Person_32389,57,63135,Sales,15,3.79
32390,Person_32390,63,96549,IT,1,1.59
32391,Person_32391,46,80016,Sales,31,1.37
32392,Person_32392,32,53035,Marketing,24,3.74
32393,Person_32393,65,52107,Sales,24,4.42
32394,Person_32394,28,60608,Sales,11,2.4
32395,Person_32395,61,37889,IT,23,4.2
32396,Person_32396,51,73012,Marketing,7,2.35
32397,Person_32397,53,91673,Finance,5,4.72
32398,Person_32398,47,31961,Finance,7,1.49
32399,Person_32399,52,58097,Sales,14,2.9
32400,Person_32400,26,133613,IT,27,1.85
32401,Person_32401,35,85065,IT,19,4.8
32402,Person_32402,36,64253,IT,25,1.43
32403,Person_32403,56,132941,Sales,6,3.89
32404,Person_32404,21,37666,Marketing,37,2.24
32405,Person_32405,23,112088,Marketing,1,2.4
32406,Person_32406,68,86612,Sales,20,3.62
32407,Person_32407,50,82525,IT,16,4.61
32408,Person_32408,49,45484,Finance,10,3.59
32409,Person_32409,33,140626,Marketing,9,3.02
32410,Person_32410,28,57348,Sales,27,2.84
32411,Person_32411,39,41906,Marketing,5,1.1
32412,Person_32412,53,130010,IT,39,3.6
32413,Person_32413,67,78685,Sales,24,2.38
32414,Person_32414,40,88004,HR,25,1.05
32415,Person_32415,43,110828,Finance,10,3.86
32416,Person_32416,78,60334,Finance,14,4.8
32417,Person_32417,77,31353,Finance,14,2.58
32418,Person_32418,48,51301,Sales,29,4.85
32419,Person_32419,46,117882,HR,39,1.28
32420,Person_32420,22,55595,HR,29,4.88
32421,Person_32421,71,93199,IT,8,1.53
32422,Person_32422,55,77688,HR,11,4.13
32423,Person_32423,79,36817,HR,14,3.72
32424,Person_32424,42,122958,HR,37,3.96
32425,Person_32425,77,147503,IT,17,4.26
32426,Person_32426,51,22413,Sales,33,1.48
32427,Person_32427,29,54191,Sales,26,4.88
32428,Person_32428,39,59106,Sales,5,4.7
32429,Person_32429,26,92693,Marketing,7,2.39
32430,Person_32430,77,127479,IT,3,4.83
32431,Person_32431,37,120585,Sales,23,4.2
32432,Person_32432,46,99661,Sales,16,3.03
32433,Person_32433,61,88182,Sales,34,1.58
32434,Person_32434,46,56927,HR,10,1.83
32435,Person_32435,62,122877,Finance,16,4.27
32436,Person_32436,44,121296,Finance,29,1.81
32437,Person_32437,71,146356,Finance,32,1.36
32438,Person_32438,72,135636,Sales,24,4.91
32439,Person_32439,34,105693,HR,4,1.6
32440,Person_32440,22,40432,IT,6,2.94
32441,Person_32441,69,110805,IT,8,1.0
32442,Person_32442,62,148593,Finance,7,2.66
32443,Person_32443,78,141986,Sales,25,3.27
32444,Person_32444,30,107476,IT,21,1.95
32445,Person_32445,59,57102,Marketing,32,4.33
32446,Person_32446,32,73387,IT,23,3.66
32447,Person_32447,32,50671,Sales,20,1.4
32448,Person_32448,35,22597,IT,16,1.92
32449,Person_32449,67,23405,Sales,17,3.86
32450,Person_32450,19,112250,HR,38,1.59
32451,Person_32451,40,146097,IT,13,3.25
32452,Person_32452,60,144499,IT,8,3.24
32453,Person_32453,30,37058,Finance,9,3.82
32454,Person_32454,60,134640,Sales,27,3.65
32455,Person_32455,21,122739,HR,23,3.52
32456,Person_32456,64,113381,HR,34,1.49
32457,Person_32457,71,48121,Finance,8,2.04
32458,Person_32458,72,85990,Sales,30,3.15
32459,Person_32459,42,119685,Finance,25,1.84
32460,Person_32460,28,45419,Finance,11,4.01
32461,Person_32461,67,119600,Sales,12,1.66
32462,Person_32462,65,103860,Finance,13,2.66
32463,Person_32463,59,50196,IT,27,4.77
32464,Person_32464,29,97893,Sales,24,4.78
32465,Person_32465,30,113998,Marketing,24,4.84
32466,Person_32466,26,63940,Sales,7,4.91
32467,Person_32467,76,68088,HR,32,3.16
32468,Person_32468,70,124245,IT,30,1.22
32469,Person_32469,62,136494,IT,14,4.73
32470,Person_32470,55,79274,Marketing,32,1.3
32471,Person_32471,23,119336,IT,28,2.72
32472,Person_32472,60,84195,IT,5,3.72
32473,Person_32473,68,49698,IT,7,1.51
32474,Person_32474,76,53036,Marketing,6,4.4
32475,Person_32475,60,113189,Marketing,24,1.19
32476,Person_32476,27,36768,Marketing,20,1.4
32477,Person_32477,40,90889,IT,6,4.46
32478,Person_32478,32,24996,Sales,17,1.55
32479,Person_32479,62,54369,Sales,7,2.44
32480,Person_32480,40,45557,HR,3,1.49
32481,Person_32481,57,95871,Sales,7,1.44
32482,Person_32482,54,140306,Finance,22,2.88
32483,Person_32483,51,149647,Sales,4,2.2
32484,Person_32484,33,61084,Marketing,9,2.96
32485,Person_32485,62,117789,Finance,12,3.1
32486,Person_32486,68,120904,IT,33,3.99
32487,Person_32487,58,47569,Marketing,37,3.79
32488,Person_32488,64,137104,Sales,17,2.68
32489,Person_32489,49,26150,IT,12,1.61
32490,Person_32490,55,46900,HR,13,4.04
32491,Person_32491,57,129776,Marketing,35,3.13
32492,Person_32492,73,105940,Finance,2,3.11
32493,Person_32493,63,142771,Marketing,16,1.72
32494,Person_32494,22,93920,Finance,3,4.42
32495,Person_32495,34,87743,Finance,13,1.66
32496,Person_32496,39,126983,HR,2,3.38
32497,Person_32497,56,56447,Finance,37,2.78
32498,Person_32498,58,145907,IT,2,4.96
32499,Person_32499,65,25577,Finance,32,2.79
32500,Person_32500,35,24342,Finance,9,2.28
32501,Person_32501,45,56869,Finance,8,2.26
32502,Person_32502,30,20552,Marketing,37,4.54
32503,Person_32503,67,71232,Finance,38,3.66
32504,Person_32504,59,27113,Marketing,4,4.0
32505,Person_32505,18,148664,Marketing,0,4.61
32506,Person_32506,70,119607,Sales,6,1.85
32507,Person_32507,67,72830,HR,4,3.5
32508,Person_32508,36,140796,HR,29,4.15
32509,Person_32509,51,64939,HR,0,4.19
32510,Person_32510,76,39434,Finance,32,2.4
32511,Person_32511,21,52676,Sales,22,2.49
32512,Person_32512,60,65810,Sales,25,1.75
32513,Person_32513,20,34441,HR,22,3.89
32514,Person_32514,58,135633,HR,14,3.8
32515,Person_32515,27,107560,HR,5,3.83
32516,Person_32516,45,126076,Marketing,8,2.77
32517,Person_32517,51,112797,Marketing,23,4.77
32518,Person_32518,56,90722,Finance,12,4.54
32519,Person_32519,64,69155,IT,7,2.91
32520,Person_32520,76,48725,Marketing,19,1.23
32521,Person_32521,79,109428,Sales,32,4.37
32522,Person_32522,36,58021,Marketing,31,4.06
32523,Person_32523,59,72673,Sales,25,3.7
32524,Person_32524,73,64964,Sales,1,3.83
32525,Person_32525,69,41459,Marketing,39,3.68
32526,Person_32526,63,110156,Marketing,5,3.79
32527,Person_32527,53,49920,HR,37,4.83
32528,Person_32528,74,72877,Sales,16,2.45
32529,Person_32529,60,104819,Finance,21,2.35
32530,Person_32530,20,95946,IT,27,4.99
32531,Person_32531,40,118753,Marketing,1,3.91
32532,Person_32532,34,110478,HR,15,1.3
32533,Person_32533,24,129446,IT,23,4.18
32534,Person_32534,43,20310,Finance,24,3.73
32535,Person_32535,60,57540,Marketing,35,4.2
32536,Person_32536,35,34539,HR,25,2.43
32537,Person_32537,77,68624,HR,39,3.36
32538,Person_32538,63,107311,Marketing,3,4.21
32539,Person_32539,63,81200,Sales,12,3.7
32540,Person_32540,23,70654,Marketing,5,3.74
32541,Person_32541,48,77594,HR,37,4.35
32542,Person_32542,46,146022,Finance,34,1.94
32543,Person_32543,26,140153,Finance,39,3.59
32544,Person_32544,71,85790,Finance,29,4.02
32545,Person_32545,52,97952,HR,14,2.79
32546,Person_32546,34,69665,Marketing,18,1.72
32547,Person_32547,77,36734,Marketing,20,2.41
32548,Person_32548,29,67187,Marketing,33,4.33
32549,Person_32549,53,52100,Sales,11,2.63
32550,Person_32550,69,31386,Sales,28,4.9
32551,Person_32551,65,56512,Marketing,2,1.74
32552,Person_32552,78,81324,Sales,18,2.68
32553,Person_32553,41,121184,Sales,29,1.35
32554,Person_32554,27,121682,Marketing,12,2.29
32555,Person_32555,75,113344,Marketing,22,4.54
32556,Person_32556,47,30754,HR,15,1.68
32557,Person_32557,46,66820,Marketing,22,3.63
32558,Person_32558,56,95323,Marketing,8,3.45
32559,Person_32559,27,100338,Marketing,23,2.02
32560,Person_32560,56,111819,Marketing,25,2.72
32561,Person_32561,72,47001,IT,27,1.05
32562,Person_32562,45,142983,IT,2,2.49
32563,Person_32563,35,50175,Finance,28,2.62
32564,Person_32564,58,82596,Marketing,3,1.43
32565,Person_32565,71,94670,Sales,32,4.51
32566,Person_32566,67,41034,IT,35,1.9
32567,Person_32567,34,26958,IT,9,4.12
32568,Person_32568,28,74500,HR,5,2.78
32569,Person_32569,18,116773,Sales,29,4.37
32570,Person_32570,34,41691,Sales,2,3.21
32571,Person_32571,53,140227,IT,17,4.94
32572,Person_32572,53,56772,HR,22,3.66
32573,Person_32573,63,48620,Finance,12,2.56
32574,Person_32574,77,101269,Marketing,31,1.92
32575,Person_32575,26,68587,Sales,6,3.67
32576,Person_32576,62,124965,Marketing,6,1.22
32577,Person_32577,77,40253,Marketing,5,1.8
32578,Person_32578,45,59012,Marketing,1,3.78
32579,Person_32579,65,62877,Finance,26,1.73
32580,Person_32580,50,120571,Marketing,34,2.12
32581,Person_32581,20,38569,Finance,0,2.31
32582,Person_32582,68,106683,IT,28,3.34
32583,Person_32583,25,87845,IT,16,2.32
32584,Person_32584,67,139368,HR,36,2.33
32585,Person_32585,23,34615,Sales,39,1.33
32586,Person_32586,76,78931,HR,24,2.23
32587,Person_32587,69,78449,Sales,18,3.76
32588,Person_32588,78,149347,Sales,37,2.28
32589,Person_32589,75,49100,IT,38,3.39
32590,Person_32590,23,97173,HR,7,1.51
32591,Person_32591,46,141337,Finance,30,4.54
32592,Person_32592,54,40950,Finance,21,1.7
32593,Person_32593,29,142138,Sales,3,3.99
32594,Person_32594,26,28131,Finance,12,4.07
32595,Person_32595,58,74028,IT,21,2.23
32596,Person_32596,66,61930,HR,26,2.24
32597,Person_32597,36,77930,Finance,32,1.41
32598,Person_32598,34,75442,Sales,19,4.57
32599,Person_32599,71,75456,HR,5,2.71
32600,Person_32600,65,69869,Finance,7,3.19
32601,Person_32601,61,54060,Finance,39,2.54
32602,Person_32602,49,33574,Marketing,7,4.72
32603,Person_32603,52,111936,HR,20,2.37
32604,Person_32604,31,76479,Sales,15,4.44
32605,Person_32605,66,75852,HR,11,1.42
32606,Person_32606,71,42839,Sales,19,2.8
32607,Person_32607,33,114436,Sales,35,3.99
32608,Person_32608,38,48615,Sales,29,2.13
32609,Person_32609,29,109389,IT,16,4.95
32610,Person_32610,77,75009,Finance,2,2.06
32611,Person_32611,41,56626,Finance,30,1.02
32612,Person_32612,79,21123,Finance,30,4.4
32613,Person_32613,51,114625,IT,38,2.91
32614,Person_32614,25,131843,Finance,14,3.11
32615,Person_32615,61,94942,Marketing,9,3.05
32616,Person_32616,38,34405,IT,38,3.51
32617,Person_32617,65,55578,IT,11,3.05
32618,Person_32618,25,31775,Finance,23,3.92
32619,Person_32619,45,81308,Marketing,4,3.68
32620,Person_32620,33,35094,Sales,39,4.23
32621,Person_32621,27,147285,Sales,34,1.75
32622,Person_32622,69,148950,Finance,5,4.99
32623,Person_32623,32,103761,HR,4,1.3
32624,Person_32624,21,61792,Finance,4,4.17
32625,Person_32625,43,26444,Finance,17,2.82
32626,Person_32626,32,33390,Finance,1,3.6
32627,Person_32627,53,26984,Sales,23,1.77
32628,Person_32628,49,99094,Finance,2,2.21
32629,Person_32629,79,108380,Marketing,7,2.71
32630,Person_32630,60,143100,HR,10,3.74
32631,Person_32631,55,117722,Finance,21,4.84
32632,Person_32632,21,65185,HR,1,1.29
32633,Person_32633,58,107197,IT,16,3.45
32634,Person_32634,26,39629,HR,34,2.51
32635,Person_32635,52,122397,Sales,36,3.83
32636,Person_32636,72,102678,Sales,3,1.47
32637,Person_32637,45,40547,Sales,36,4.66
32638,Person_32638,54,30386,HR,1,2.09
32639,Person_32639,64,30707,Finance,2,4.56
32640,Person_32640,77,30244,Finance,12,2.01
32641,Person_32641,26,49256,Marketing,35,1.51
32642,Person_32642,19,122611,Finance,16,2.89
32643,Person_32643,20,44120,Sales,36,3.98
32644,Person_32644,75,94174,Finance,1,2.48
32645,Person_32645,70,138323,IT,34,1.71
32646,Person_32646,61,30608,IT,23,2.95
32647,Person_32647,65,50778,Marketing,14,4.06
32648,Person_32648,22,139099,IT,17,2.17
32649,Person_32649,27,20122,IT,18,1.57
32650,Person_32650,45,84079,Sales,32,3.76
32651,Person_32651,32,40858,Marketing,38,3.98
32652,Person_32652,31,58640,Marketing,36,3.72
32653,Person_32653,63,72819,HR,37,1.19
32654,Person_32654,40,128435,HR,17,1.38
32655,Person_32655,30,99833,Marketing,2,2.46
32656,Person_32656,33,80518,HR,0,2.75
32657,Person_32657,47,80064,Finance,10,1.36
32658,Person_32658,57,91307,Finance,26,3.1
32659,Person_32659,25,35252,IT,22,1.12
32660,Person_32660,79,26649,Finance,0,4.97
32661,Person_32661,34,140119,Sales,13,4.48
32662,Person_32662,47,77207,HR,31,1.87
32663,Person_32663,34,43190,Sales,37,1.04
32664,Person_32664,52,106419,Sales,0,2.79
32665,Person_32665,18,90614,Marketing,14,3.77
32666,Person_32666,66,32848,IT,17,3.29
32667,Person_32667,75,35022,IT,39,2.22
32668,Person_32668,41,68197,Sales,18,2.22
32669,Person_32669,65,108318,IT,26,3.93
32670,Person_32670,66,69452,Finance,29,1.31
32671,Person_32671,42,70678,Sales,29,3.88
32672,Person_32672,19,99051,HR,36,3.2
32673,Person_32673,42,41666,IT,15,3.49
32674,Person_32674,31,60775,HR,32,3.95
32675,Person_32675,56,113047,Finance,11,3.13
32676,Person_32676,74,37783,IT,31,1.35
32677,Person_32677,68,75450,Marketing,6,4.54
32678,Person_32678,50,76783,Finance,34,1.42
32679,Person_32679,34,112462,Finance,31,2.53
32680,Person_32680,76,89876,Marketing,11,1.49
32681,Person_32681,48,128831,HR,27,2.26
32682,Person_32682,27,29244,HR,29,3.21
32683,Person_32683,23,24294,Finance,11,3.02
32684,Person_32684,56,140783,Finance,20,2.92
32685,Person_32685,42,99924,IT,20,2.76
32686,Person_32686,55,111228,IT,23,3.57
32687,Person_32687,54,92119,Finance,9,2.32
32688,Person_32688,47,105208,IT,11,2.16
32689,Person_32689,51,65354,Marketing,27,3.48
32690,Person_32690,35,44163,IT,17,1.5
32691,Person_32691,41,57999,Finance,18,4.89
32692,Person_32692,66,68771,HR,16,3.98
32693,Person_32693,73,37855,HR,34,2.83
32694,Person_32694,44,135802,Marketing,33,4.14
32695,Person_32695,75,57846,HR,22,4.69
32696,Person_32696,44,97462,HR,28,1.38
32697,Person_32697,72,129883,Finance,10,1.02
32698,Person_32698,56,54077,Finance,5,1.92
32699,Person_32699,38,83530,Finance,1,3.15
32700,Person_32700,36,107255,Finance,33,1.55
32701,Person_32701,56,67919,Finance,25,1.02
32702,Person_32702,40,57839,IT,18,2.57
32703,Person_32703,56,138022,Marketing,36,4.59
32704,Person_32704,65,49782,Finance,20,4.48
32705,Person_32705,61,113925,IT,24,2.85
32706,Person_32706,64,136510,Sales,10,2.54
32707,Person_32707,32,41621,Finance,4,2.56
32708,Person_32708,60,32009,Marketing,37,2.79
32709,Person_32709,19,95794,Marketing,28,2.25
32710,Person_32710,52,56915,Marketing,5,2.32
32711,Person_32711,68,47374,Finance,4,4.51
32712,Person_32712,37,95257,HR,26,1.93
32713,Person_32713,45,66915,HR,16,2.35
32714,Person_32714,74,104472,Sales,20,1.31
32715,Person_32715,75,113317,Sales,25,4.82
32716,Person_32716,32,44315,Sales,20,1.9
32717,Person_32717,33,90521,Finance,3,3.08
32718,Person_32718,50,146162,IT,38,2.9
32719,Person_32719,64,109403,Sales,39,3.06
32720,Person_32720,29,83962,Sales,35,3.79
32721,Person_32721,56,80915,IT,23,1.57
32722,Person_32722,56,92028,Sales,22,3.55
32723,Person_32723,60,83605,Sales,39,1.63
32724,Person_32724,37,51371,IT,25,2.94
32725,Person_32725,46,124613,Marketing,30,2.36
32726,Person_32726,60,54956,Finance,20,1.34
32727,Person_32727,66,114715,Finance,35,1.56
32728,Person_32728,20,97851,IT,2,1.21
32729,Person_32729,65,31268,Sales,7,1.88
32730,Person_32730,22,86733,Marketing,26,3.73
32731,Person_32731,77,29005,IT,29,4.25
32732,Person_32732,19,124272,HR,12,5.0
32733,Person_32733,40,136890,Sales,22,1.67
32734,Person_32734,79,75705,HR,22,1.37
32735,Person_32735,43,147733,Marketing,15,4.32
32736,Person_32736,43,127581,Marketing,11,3.67
32737,Person_32737,24,52963,HR,26,2.89
32738,Person_32738,77,92263,Sales,10,4.27
32739,Person_32739,27,114297,HR,25,2.22
